,carat,color,clarity,cut,authentication,price,natural,price_log,shape_cushion,shape_cushion_modified,shape_emerald,shape_heart,shape_marquise,shape_oval,shape_pear,shape_princess,shape_radiant,shape_radient,shape_round
1024,0.41,100,50,20,50,630,20,6.4457198193855785,0,1,0,0,0,0,0,0,0,0,0
1025,0.52,30,60,30,50,630,20,6.4457198193855785,0,1,0,0,0,0,0,0,0,0,0
1026,0.5,70,30,20,50,640,20,6.461468176353717,0,1,0,0,0,0,0,0,0,0,0
1027,0.4,80,50,30,50,640,20,6.461468176353717,0,1,0,0,0,0,0,0,0,0,0
1028,0.5,40,50,10,50,640,20,6.461468176353717,0,1,0,0,0,0,0,0,0,0,0
1029,0.42,100,50,20,50,640,20,6.461468176353717,0,1,0,0,0,0,0,0,0,0,0
1030,0.41,40,60,30,50,640,20,6.461468176353717,0,1,0,0,0,0,0,0,0,0,0
1031,0.5,70,30,20,50,640,20,6.461468176353717,0,1,0,0,0,0,0,0,0,0,0
1032,0.4,80,40,30,50,640,20,6.461468176353717,0,1,0,0,0,0,0,0,0,0,0
1033,0.4,100,40,20,50,640,20,6.461468176353717,0,1,0,0,0,0,0,0,0,0,0
1034,0.51,70,30,20,50,650,20,6.476972362889683,0,1,0,0,0,0,0,0,0,0,0
1035,0.52,40,50,30,50,650,20,6.476972362889683,0,1,0,0,0,0,0,0,0,0,0
1036,0.41,80,50,30,50,650,20,6.476972362889683,0,1,0,0,0,0,0,0,0,0,0
1037,0.5,80,30,20,50,650,20,6.476972362889683,0,1,0,0,0,0,0,0,0,0,0
1038,0.54,40,30,10,50,650,20,6.476972362889683,0,1,0,0,0,0,0,0,0,0,0
1039,0.4,90,50,30,50,650,20,6.476972362889683,0,1,0,0,0,0,0,0,0,0,0
1040,0.5,80,30,20,50,650,20,6.476972362889683,0,1,0,0,0,0,0,0,0,0,0
1041,0.5,80,30,20,50,650,20,6.476972362889683,0,1,0,0,0,0,0,0,0,0,0
1042,0.45,60,50,30,50,650,20,6.476972362889683,0,1,0,0,0,0,0,0,0,0,0
1043,0.51,40,30,30,50,650,20,6.476972362889683,0,1,0,0,0,0,0,0,0,0,0
1044,0.51,40,40,30,50,650,20,6.476972362889683,0,1,0,0,0,0,0,0,0,0,0
1045,0.35,100,40,0,50,650,20,6.476972362889683,1,0,0,0,0,0,0,0,0,0,0
1046,0.54,30,50,20,50,660,20,6.492239835020471,0,1,0,0,0,0,0,0,0,0,0
1047,0.4,50,50,20,50,660,20,6.492239835020471,0,1,0,0,0,0,0,0,0,0,0
1048,0.51,80,30,20,50,660,20,6.492239835020471,0,1,0,0,0,0,0,0,0,0,0
1049,0.53,40,40,10,50,660,20,6.492239835020471,0,1,0,0,0,0,0,0,0,0,0
1050,0.51,40,40,30,50,660,20,6.492239835020471,0,1,0,0,0,0,0,0,0,0,0
1051,0.5,40,50,30,50,660,20,6.492239835020471,0,1,0,0,0,0,0,0,0,0,0
1052,0.4,100,20,0,50,660,20,6.492239835020471,1,0,0,0,0,0,0,0,0,0,0
1053,0.4,50,50,0,50,660,20,6.492239835020471,1,0,0,0,0,0,0,0,0,0,0
1054,0.42,60,70,30,50,660,20,6.492239835020471,0,1,0,0,0,0,0,0,0,0,0
1055,0.45,50,30,10,50,660,20,6.492239835020471,0,1,0,0,0,0,0,0,0,0,0
1056,0.54,70,20,30,50,660,20,6.492239835020471,0,1,0,0,0,0,0,0,0,0,0
1057,0.4,70,60,20,50,670,20,6.507277712385012,0,1,0,0,0,0,0,0,0,0,0
1058,0.5,40,50,20,50,670,20,6.507277712385012,0,1,0,0,0,0,0,0,0,0,0
1059,0.5,80,30,20,50,670,20,6.507277712385012,0,1,0,0,0,0,0,0,0,0,0
1060,0.41,70,60,30,50,670,20,6.507277712385012,0,1,0,0,0,0,0,0,0,0,0
1061,0.45,80,20,0,50,670,20,6.507277712385012,1,0,0,0,0,0,0,0,0,0,0
1062,0.75,30,20,20,50,670,20,6.507277712385012,0,1,0,0,0,0,0,0,0,0,0
1063,0.42,80,40,30,50,670,20,6.507277712385012,0,1,0,0,0,0,0,0,0,0,0
1064,0.51,30,40,10,50,670,20,6.507277712385012,0,1,0,0,0,0,0,0,0,0,0
1065,0.52,60,30,30,50,680,20,6.522092798170152,0,1,0,0,0,0,0,0,0,0,0
1066,0.52,30,40,0,50,680,20,6.522092798170152,1,0,0,0,0,0,0,0,0,0,0
1067,0.43,90,20,0,50,680,20,6.522092798170152,1,0,0,0,0,0,0,0,0,0,0
1068,0.4,100,40,30,50,680,20,6.522092798170152,0,1,0,0,0,0,0,0,0,0,0
1069,0.5,90,30,20,50,680,20,6.522092798170152,0,1,0,0,0,0,0,0,0,0,0
1070,0.55,70,30,20,50,680,20,6.522092798170152,0,1,0,0,0,0,0,0,0,0,0
1071,0.5,90,20,10,50,680,20,6.522092798170152,0,1,0,0,0,0,0,0,0,0,0
1072,0.5,60,50,10,50,680,20,6.522092798170152,0,1,0,0,0,0,0,0,0,0,0
1073,0.5,90,30,20,50,680,20,6.522092798170152,0,1,0,0,0,0,0,0,0,0,0
1074,0.73,40,20,20,50,680,20,6.522092798170152,0,1,0,0,0,0,0,0,0,0,0
1075,0.5,50,40,30,50,680,20,6.522092798170152,0,1,0,0,0,0,0,0,0,0,0
1076,0.5,60,30,30,50,680,20,6.522092798170152,0,1,0,0,0,0,0,0,0,0,0
1077,0.5,90,30,30,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1078,0.51,90,30,20,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1079,0.51,40,40,20,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1080,0.52,40,50,30,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1081,0.5,50,10,10,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1082,0.5,40,40,20,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1083,0.5,40,60,30,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1084,0.51,90,30,30,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1085,0.51,90,30,20,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1086,0.42,50,50,0,50,690,20,6.536691597591305,1,0,0,0,0,0,0,0,0,0,0
1087,0.5,40,20,0,50,690,20,6.536691597591305,1,0,0,0,0,0,0,0,0,0,0
1088,0.5,50,50,10,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1089,0.51,50,70,30,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1090,0.51,90,30,20,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1091,0.75,30,30,20,50,690,20,6.536691597591305,0,1,0,0,0,0,0,0,0,0,0
1092,0.56,80,60,10,50,700,20,6.551080335043404,0,1,0,0,0,0,0,0,0,0,0
1093,0.5,40,50,30,50,700,20,6.551080335043404,0,1,0,0,0,0,0,0,0,0,0
1094,0.34,100,80,0,50,700,20,6.551080335043404,1,0,0,0,0,0,0,0,0,0,0
1095,0.53,40,60,30,50,700,20,6.551080335043404,0,1,0,0,0,0,0,0,0,0,0
1096,0.55,40,40,30,50,710,20,6.565264970035361,0,1,0,0,0,0,0,0,0,0,0
1097,0.48,30,40,0,50,710,20,6.565264970035361,1,0,0,0,0,0,0,0,0,0,0
1098,0.5,50,50,20,50,710,20,6.565264970035361,0,1,0,0,0,0,0,0,0,0,0
1099,0.51,90,30,20,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1100,0.5,50,70,30,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1101,0.51,40,50,30,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1102,0.4,90,30,10,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1103,0.52,40,70,20,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1104,0.51,50,20,10,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1105,0.53,50,30,30,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1106,0.51,40,50,20,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1107,0.4,90,60,30,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1108,0.4,100,30,20,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1109,0.5,40,50,10,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1110,0.52,70,30,10,50,720,20,6.579251212010101,0,1,0,0,0,0,0,0,0,0,0
1111,0.52,60,20,30,50,730,20,6.593044534142437,0,1,0,0,0,0,0,0,0,0,0
1112,0.5,100,30,20,50,730,20,6.593044534142437,0,1,0,0,0,0,0,0,0,0,0
1113,0.52,50,30,30,50,730,20,6.593044534142437,0,1,0,0,0,0,0,0,0,0,0
1114,0.53,40,60,30,50,730,20,6.593044534142437,0,1,0,0,0,0,0,0,0,0,0
1115,0.42,80,60,20,50,730,20,6.593044534142437,0,1,0,0,0,0,0,0,0,0,0
1116,0.75,50,10,10,50,730,20,6.593044534142437,0,1,0,0,0,0,0,0,0,0,0
1117,0.51,50,40,20,50,730,20,6.593044534142437,0,1,0,0,0,0,0,0,0,0,0
1118,0.5,40,70,30,50,730,20,6.593044534142437,0,1,0,0,0,0,0,0,0,0,0
1119,0.52,80,60,30,50,730,20,6.593044534142437,0,1,0,0,0,0,0,0,0,0,0
1120,0.5,90,20,30,50,730,20,6.593044534142437,0,1,0,0,0,0,0,0,0,0,0
1121,0.51,80,70,10,50,730,20,6.593044534142437,0,1,0,0,0,0,0,0,0,0,0
1122,0.5,40,30,10,50,740,20,6.606650186198215,0,1,0,0,0,0,0,0,0,0,0
1123,0.53,100,40,10,50,740,20,6.606650186198215,0,1,0,0,0,0,0,0,0,0,0
1124,0.51,40,50,30,50,740,20,6.606650186198215,0,1,0,0,0,0,0,0,0,0,0
1125,0.55,40,50,30,50,740,20,6.606650186198215,0,1,0,0,0,0,0,0,0,0,0
1126,0.52,80,20,20,50,740,20,6.606650186198215,0,1,0,0,0,0,0,0,0,0,0
1127,0.5,60,20,30,50,740,20,6.606650186198215,0,1,0,0,0,0,0,0,0,0,0
1128,0.52,60,40,20,50,750,20,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0
1129,0.58,40,50,30,50,750,20,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0
1130,0.51,40,30,0,50,750,20,6.620073206530356,1,0,0,0,0,0,0,0,0,0,0
1131,0.56,60,20,10,50,750,20,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0
1132,0.51,50,40,30,50,750,20,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0
1133,0.53,80,60,30,50,750,20,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0
1134,0.51,40,40,20,50,750,20,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0
1135,0.4,80,70,0,50,750,20,6.620073206530356,1,0,0,0,0,0,0,0,0,0,0
1136,0.52,80,20,20,50,750,20,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0
1137,0.51,40,30,10,50,750,20,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0
1138,0.62,100,20,20,50,750,20,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0
1139,0.51,50,50,30,50,750,20,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0
1140,0.52,40,70,30,50,750,20,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0
1141,0.5,90,20,30,50,760,20,6.633318433280377,0,1,0,0,0,0,0,0,0,0,0
1142,0.44,60,40,20,50,760,20,6.633318433280377,0,1,0,0,0,0,0,0,0,0,0
1143,0.51,100,30,30,50,760,20,6.633318433280377,0,1,0,0,0,0,0,0,0,0,0
1144,0.55,50,50,30,50,760,20,6.633318433280377,0,1,0,0,0,0,0,0,0,0,0
1145,0.56,40,50,30,50,760,20,6.633318433280377,0,1,0,0,0,0,0,0,0,0,0
1146,0.46,70,50,30,50,760,20,6.633318433280377,0,1,0,0,0,0,0,0,0,0,0
1147,0.51,90,60,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1148,0.51,90,60,20,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1149,0.5,80,20,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1150,0.48,70,50,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1151,0.42,50,70,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1152,0.5,50,50,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1153,0.5,50,80,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1154,0.51,90,60,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1155,0.41,100,50,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1156,0.7,80,10,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1157,0.51,80,70,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1158,0.5,70,40,20,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1159,0.51,50,40,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1160,0.53,50,50,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1161,0.51,90,60,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1162,0.51,80,70,30,50,770,20,6.646390514847729,0,1,0,0,0,0,0,0,0,0,0
1163,0.52,50,50,20,50,780,20,6.659293919683638,0,1,0,0,0,0,0,0,0,0,0
1164,0.5,50,40,30,50,780,20,6.659293919683638,0,1,0,0,0,0,0,0,0,0,0
1165,0.51,50,70,30,50,780,20,6.659293919683638,0,1,0,0,0,0,0,0,0,0,0
1166,0.52,70,10,0,50,780,20,6.659293919683638,1,0,0,0,0,0,0,0,0,0,0
1167,0.52,80,70,30,50,780,20,6.659293919683638,0,1,0,0,0,0,0,0,0,0,0
1168,0.5,60,40,20,50,780,20,6.659293919683638,0,1,0,0,0,0,0,0,0,0,0
1169,0.52,90,60,30,50,780,20,6.659293919683638,0,1,0,0,0,0,0,0,0,0,0
1170,0.5,40,60,30,50,780,20,6.659293919683638,0,1,0,0,0,0,0,0,0,0,0
1171,0.5,40,40,10,50,780,20,6.659293919683638,0,1,0,0,0,0,0,0,0,0,0
1172,0.52,80,70,30,50,780,20,6.659293919683638,0,1,0,0,0,0,0,0,0,0,0
1173,0.51,60,20,30,50,790,20,6.672032945461067,0,1,0,0,0,0,0,0,0,0,0
1174,0.5,50,50,30,50,790,20,6.672032945461067,0,1,0,0,0,0,0,0,0,0,0
1175,0.54,50,60,30,50,790,20,6.672032945461067,0,1,0,0,0,0,0,0,0,0,0
1176,0.73,50,20,20,50,790,20,6.672032945461067,0,1,0,0,0,0,0,0,0,0,0
1177,0.5,60,30,10,50,790,20,6.672032945461067,0,1,0,0,0,0,0,0,0,0,0
1178,0.54,90,30,30,50,790,20,6.672032945461067,0,1,0,0,0,0,0,0,0,0,0
1179,0.51,70,20,20,50,790,20,6.672032945461067,0,1,0,0,0,0,0,0,0,0,0
1180,0.51,60,30,20,50,790,20,6.672032945461067,0,1,0,0,0,0,0,0,0,0,0
1181,0.41,90,60,0,50,790,20,6.672032945461067,1,0,0,0,0,0,0,0,0,0,0
1182,0.46,90,50,30,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1183,0.53,80,70,30,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1184,0.53,80,70,30,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1185,0.5,90,10,30,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1186,0.55,40,50,20,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1187,0.53,90,60,30,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1188,0.51,40,40,10,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1189,0.5,80,10,10,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1190,0.5,90,10,10,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1191,0.46,90,50,30,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1192,0.52,90,50,30,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1193,0.53,90,60,30,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1194,0.52,50,70,10,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1195,0.5,50,40,20,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1196,0.5,80,10,20,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1197,0.53,80,70,30,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1198,0.53,90,60,30,50,800,20,6.684611727667927,0,1,0,0,0,0,0,0,0,0,0
1199,0.51,90,10,0,50,810,20,6.697034247666484,1,0,0,0,0,0,0,0,0,0,0
1200,0.51,80,10,0,50,810,20,6.697034247666484,1,0,0,0,0,0,0,0,0,0,0
1201,0.5,50,60,20,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1202,0.5,70,30,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1203,0.5,70,30,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1204,0.51,80,10,0,50,810,20,6.697034247666484,1,0,0,0,0,0,0,0,0,0,0
1205,0.5,100,50,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1206,0.5,100,50,20,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1207,0.51,90,70,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1208,0.54,80,70,20,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1209,0.51,50,50,20,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1210,0.5,50,60,10,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1211,0.5,70,60,20,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1212,0.57,50,50,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1213,0.54,90,60,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1214,0.54,80,70,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1215,0.54,80,70,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1216,0.53,50,60,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1217,0.5,70,70,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1218,0.48,100,50,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1219,0.42,60,70,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1220,0.54,80,70,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1221,0.54,90,60,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1222,0.54,90,60,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1223,0.5,60,40,20,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1224,0.5,50,50,30,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1225,0.71,90,10,10,50,810,20,6.697034247666484,0,1,0,0,0,0,0,0,0,0,0
1226,0.41,100,70,0,50,810,20,6.697034247666484,1,0,0,0,0,0,0,0,0,0,0
1227,0.4,100,50,0,50,820,20,6.709304340258298,1,0,0,0,0,0,0,0,0,0,0
1228,0.51,50,60,30,50,820,20,6.709304340258298,0,1,0,0,0,0,0,0,0,0,0
1229,0.51,100,30,30,50,820,20,6.709304340258298,0,1,0,0,0,0,0,0,0,0,0
1230,0.56,60,30,20,50,820,20,6.709304340258298,0,1,0,0,0,0,0,0,0,0,0
1231,0.5,50,30,0,50,820,20,6.709304340258298,1,0,0,0,0,0,0,0,0,0,0
1232,0.51,70,30,30,50,820,20,6.709304340258298,0,1,0,0,0,0,0,0,0,0,0
1233,0.72,90,10,20,50,820,20,6.709304340258298,0,1,0,0,0,0,0,0,0,0,0
1234,0.73,80,10,10,50,820,20,6.709304340258298,0,1,0,0,0,0,0,0,0,0,0
1235,0.8,50,10,20,50,820,20,6.709304340258298,0,1,0,0,0,0,0,0,0,0,0
1236,0.51,50,60,30,50,820,20,6.709304340258298,0,1,0,0,0,0,0,0,0,0,0
1237,0.51,70,30,30,50,820,20,6.709304340258298,0,1,0,0,0,0,0,0,0,0,0
1238,0.52,90,10,0,50,830,20,6.721425700790643,1,0,0,0,0,0,0,0,0,0,0
1239,0.52,90,70,30,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1240,0.51,100,50,30,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1241,0.52,60,50,20,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1242,0.5,60,30,30,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1243,0.41,100,50,30,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1244,0.52,90,70,30,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1245,0.67,40,30,10,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1246,0.5,60,60,20,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1247,0.41,90,70,20,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1248,0.6,30,20,10,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1249,0.4,90,40,20,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1250,0.4,90,40,20,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1251,0.6,30,20,0,50,830,20,6.721425700790643,1,0,0,0,0,0,0,0,0,0,0
1252,0.51,100,50,30,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1253,0.51,100,50,30,50,830,20,6.721425700790643,0,1,0,0,0,0,0,0,0,0,0
1254,0.52,90,10,0,50,830,20,6.721425700790643,1,0,0,0,0,0,0,0,0,0,0
1255,0.51,80,30,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1256,0.54,50,40,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1257,0.51,50,30,0,50,840,20,6.733401891837359,1,0,0,0,0,0,0,0,0,0,0
1258,0.5,100,60,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1259,0.52,70,50,20,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1260,0.5,60,50,10,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1261,0.53,100,50,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1262,0.41,70,50,10,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1263,0.5,60,20,20,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1264,0.51,40,50,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1265,0.54,40,40,0,50,840,20,6.733401891837359,1,0,0,0,0,0,0,0,0,0,0
1266,0.44,100,80,10,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1267,0.5,100,10,0,50,840,20,6.733401891837359,1,0,0,0,0,0,0,0,0,0,0
1268,0.4,80,60,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1269,0.41,70,50,0,50,840,20,6.733401891837359,1,0,0,0,0,0,0,0,0,0,0
1270,0.5,100,60,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1271,0.51,70,60,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1272,0.51,50,30,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1273,0.53,90,70,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1274,0.53,90,70,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1275,0.5,90,30,30,50,840,20,6.733401891837359,0,1,0,0,0,0,0,0,0,0,0
1276,0.59,40,60,30,50,850,20,6.745236349484363,0,1,0,0,0,0,0,0,0,0,0
1277,0.52,60,40,30,50,850,20,6.745236349484363,0,1,0,0,0,0,0,0,0,0,0
1278,0.51,40,60,10,50,850,20,6.745236349484363,0,1,0,0,0,0,0,0,0,0,0
1279,0.55,40,50,0,50,850,20,6.745236349484363,1,0,0,0,0,0,0,0,0,0,0
1280,0.52,50,30,30,50,850,20,6.745236349484363,0,1,0,0,0,0,0,0,0,0,0
1281,0.52,60,40,20,50,850,20,6.745236349484363,0,1,0,0,0,0,0,0,0,0,0
1282,0.71,30,30,30,50,850,20,6.745236349484363,0,1,0,0,0,0,0,0,0,0,0
1283,0.59,90,70,10,50,850,20,6.745236349484363,0,1,0,0,0,0,0,0,0,0,0
1284,0.5,80,10,0,50,850,20,6.745236349484363,1,0,0,0,0,0,0,0,0,0,0
1285,0.5,70,30,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1286,0.5,100,10,0,50,860,20,6.756932389247553,1,0,0,0,0,0,0,0,0,0,0
1287,0.53,100,50,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1288,0.4,100,40,0,50,860,20,6.756932389247553,1,0,0,0,0,0,0,0,0,0,0
1289,0.4,80,40,0,50,860,20,6.756932389247553,1,0,0,0,0,0,0,0,0,0,0
1290,0.42,70,70,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1291,0.51,60,20,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1292,0.51,100,60,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1293,0.51,60,20,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1294,0.41,80,70,20,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1295,0.54,90,70,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1296,0.55,50,30,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1297,0.4,70,50,0,50,860,20,6.756932389247553,1,0,0,0,0,0,0,0,0,0,0
1298,0.58,50,50,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1299,0.5,70,30,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1300,0.41,100,70,0,50,860,20,6.756932389247553,1,0,0,0,0,0,0,0,0,0,0
1301,0.79,60,10,20,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1302,0.5,100,10,20,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1303,0.59,80,20,20,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1304,0.5,50,20,10,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1305,0.51,100,60,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
1306,0.54,90,70,30,50,860,20,6.756932389247553,0,1,0,0,0,0,0,0,0,0,0
